Tenure,SatisfactionScore,Complain,OrderCount,HourSpendOnApp,NumberOfDeviceRegistered,NumberOfAddress,DaySinceLastOrder,Cashback,Churned
50,5,0,7,10.8,1,1,49,25.71,0
68,4,0,6,15.2,2,2,26,14.81,0
71,5,0,7,15.3,1,1,71,28.15,0
33,4,0,7,8.1,1,1,41,24.39,0
24,2,1,5,11.8,2,3,57,18.57,1
61,4,0,7,17.4,2,1,44,18.26,0
61,4,1,3,12.7,1,1,81,5.85,0
28,4,0,6,12.8,4,1,30,16.41,0
58,5,1,3,7.0,1,2,65,0.0,0
43,4,1,5,5.1,2,1,34,18.81,1
41,4,0,5,6.1,2,1,18,17.33,0
39,4,0,5,10.6,1,1,53,12.66,0
49,5,0,4,9.1,2,1,34,12.94,0
17,2,1,5,9.2,3,2,28,18.56,1
70,5,1,4,10.9,2,3,28,17.95,1
70,5,1,11,17.3,3,2,32,36.88,0
65,5,0,6,13.3,1,1,62,15.13,0
5,4,1,2,8.8,1,1,34,3.64,1
2,2,0,1,7.4,2,2,74,6.82,1
22,4,0,6,8.2,4,1,40,21.97,0
57,5,0,4,8.5,2,1,36,17.0,0
66,5,0,5,10.1,2,1,68,15.33,0
16,5,0,4,8.0,2,1,66,30.23,0
51,5,0,2,1.8,1,1,68,21.74,0
39,5,0,10,14.0,2,2,43,23.79,0
40,5,0,4,8.0,1,1,36,12.49,0
38,5,0,7,10.2,2,1,65,17.7,0
60,5,1,7,12.3,2,1,46,28.47,1
59,5,0,6,11.5,2,2,50,24.04,0
10,5,0,2,10.2,4,3,62,15.21,1
64,4,1,6,11.6,1,1,63,17.21,0
63,3,0,3,6.2,1,1,30,14.89,0
49,5,0,2,10.6,2,1,55,13.32,0
64,3,0,5,13.5,4,1,43,13.62,0
32,4,0,3,7.3,1,1,76,13.91,0
7,4,1,1,9.5,4,1,84,15.99,1
21,3,0,4,8.7,2,1,56,16.49,0
20,4,0,4,11.6,3,1,32,9.12,0
26,3,0,3,11.4,4,1,45,6.25,0
68,5,1,6,7.9,2,2,10,23.29,1
15,2,1,6,14.0,2,1,63,11.68,0
14,1,0,1,5.9,2,1,49,5.32,1
27,4,0,4,9.4,3,1,70,10.97,0
40,5,1,4,11.5,1,1,44,19.59,1
58,5,0,4,7.4,3,1,49,10.25,0
28,3,0,7,13.6,2,1,40,20.04,0
26,4,0,2,7.1,2,1,32,7.79,0
63,5,1,3,6.0,1,1,30,13.23,0
66,5,0,8,13.3,3,1,74,24.12,0
25,4,1,2,10.4,1,1,45,15.65,0
3,4,0,2,6.9,4,1,67,9.59,0
72,4,0,6,6.8,1,1,87,22.92,0
44,4,0,10,12.0,2,1,34,21.56,0
42,3,0,7,8.5,1,2,53,10.28,0
6,5,0,2,13.4,2,2,60,13.81,0
39,5,0,3,4.8,2,1,59,11.96,0
52,5,0,6,3.0,2,2,55,14.26,0
23,2,0,2,5.4,1,1,38,1.85,1
50,5,0,11,14.4,4,1,16,25.03,0
43,5,0,5,9.1,1,2,49,19.06,0
19,4,1,5,9.5,4,1,71,14.21,0
69,5,0,3,3.6,2,1,68,6.33,0
51,5,0,6,10.0,1,2,27,16.62,0
11,4,0,4,5.2,2,2,61,10.24,1
12,4,0,5,11.7,2,2,54,10.66,0
8,4,0,3,4.0,2,1,56,16.85,0
24,4,0,8,11.1,1,2,46,21.54,0
41,4,1,5,6.6,5,1,55,27.36,0
36,4,0,6,12.7,2,2,48,21.81,0
72,5,0,4,6.8,1,1,43,19.56,0
55,4,0,5,5.8,2,1,47,16.76,0
9,3,0,2,9.8,1,1,28,15.51,1
47,5,0,3,1.4,1,1,62,19.74,0
15,5,1,3,9.5,1,1,61,14.63,0
48,5,0,3,8.4,3,1,79,0.0,0
42,4,1,5,16.6,1,1,59,5.85,0
60,5,0,6,11.8,2,2,45,15.85,0
70,5,0,3,8.9,1,1,61,14.65,0
12,1,1,4,5.6,1,1,47,2.38,0
2,4,0,2,5.9,1,1,46,12.12,1
7,4,0,2,7.4,3,2,20,10.54,1
3,3,1,3,11.7,1,2,60,9.84,1
3,4,0,1,3.5,1,1,65,8.29,0
27,5,0,5,3.5,1,3,69,5.49,0
40,5,1,8,11.6,1,1,66,31.45,1
33,3,0,3,2.6,4,1,59,8.67,0
1,2,1,3,9.8,4,1,35,9.87,1
8,4,0,2,11.1,1,1,38,10.53,0
32,2,1,6,12.9,1,1,51,11.96,1
48,4,1,7,9.1,3,1,59,20.49,0
4,4,0,3,12.3,1,1,68,6.98,0
70,4,1,4,5.9,3,1,45,13.53,0
19,4,0,1,2.9,1,1,26,8.35,0
32,5,0,7,14.9,2,3,28,20.03,0
9,2,0,0,3.9,1,2,31,3.3,0
12,5,1,4,8.7,3,2,57,18.69,0
11,2,0,4,11.2,1,1,48,16.77,1
46,5,0,7,7.3,1,1,42,31.6,0
16,3,0,3,5.8,2,2,61,13.74,0
1,3,0,0,3.2,1,3,55,3.02,1
63,4,0,4,7.5,1,2,81,8.33,0
21,5,0,4,6.1,1,1,49,12.95,0
30,4,1,12,15.7,4,1,10,23.2,0
13,5,0,0,6.1,1,1,22,6.06,0
34,3,0,2,6.6,1,1,64,9.98,0
4,3,0,1,6.5,4,2,68,8.35,1
28,4,0,3,5.4,3,1,63,12.97,0
59,5,1,6,9.9,2,1,28,20.53,1
27,5,0,5,3.9,2,1,37,19.04,0
69,5,0,7,13.6,3,1,71,27.64,0
25,5,0,2,4.9,1,1,53,6.87,0
3,3,1,2,5.0,2,2,47,5.05,1
68,2,0,8,8.6,1,1,65,26.76,1
25,4,0,5,9.4,1,1,35,12.63,0
20,5,0,2,5.0,1,1,50,18.23,0
34,3,0,3,9.3,2,1,73,16.96,0
26,3,0,3,4.3,3,1,74,7.61,0
5,2,1,2,7.0,2,1,76,8.26,1
61,4,0,11,15.1,2,1,49,30.95,0
9,3,0,5,11.4,2,2,80,24.02,0
50,5,0,5,11.0,2,1,64,17.26,0
6,5,0,3,4.7,2,1,59,13.06,0
60,3,0,4,8.4,2,3,52,16.3,0
44,4,0,8,11.1,1,2,39,18.34,0
11,4,0,3,4.3,2,2,35,12.05,0
66,5,0,3,7.3,1,1,21,2.67,0
47,5,0,2,2.4,2,2,70,23.15,0
3,1,1,2,7.3,3,1,54,13.55,1
30,1,1,1,9.4,1,1,45,3.44,0
21,5,0,5,12.0,1,3,80,12.89,0
28,5,1,4,9.4,5,1,70,10.64,0
62,4,0,2,7.4,3,2,54,12.92,0
33,4,0,7,10.3,1,1,55,15.47,0
35,4,0,4,14.7,1,1,52,7.97,0
52,4,0,10,12.4,1,1,35,19.18,0
34,4,0,4,4.2,2,2,71,14.56,0
41,5,0,9,14.5,3,1,46,26.74,0
51,5,1,9,13.6,1,1,23,35.26,0
47,5,0,7,7.3,2,1,51,18.22,0
58,5,0,3,6.2,4,2,64,16.31,0
57,4,0,5,9.5,1,2,75,12.52,0
23,3,0,2,4.9,1,1,60,4.2,0
48,5,0,5,11.8,3,1,51,19.77,0
22,2,1,4,5.9,2,1,60,16.12,1
17,5,0,1,5.0,1,3,42,8.67,0
69,5,0,4,6.9,2,2,93,9.04,0
11,3,0,2,8.0,3,2,85,12.42,1
15,3,0,6,11.7,1,1,63,19.17,0
35,5,0,8,12.7,1,2,49,26.63,0
33,3,0,3,1.9,1,1,33,19.44,0
16,5,1,3,7.9,5,1,54,9.16,0
34,4,0,2,8.0,1,1,63,13.78,0
66,5,1,5,10.8,1,1,35,20.69,0
40,4,0,5,8.5,1,1,42,15.93,0
28,5,1,4,8.3,5,1,45,15.91,0
47,4,0,6,8.1,1,1,39,20.2,0
39,4,1,12,18.4,2,1,61,33.13,0
70,4,0,8,7.4,1,1,42,18.05,0
20,3,0,4,9.6,3,1,72,17.34,0
1,4,0,1,2.8,3,2,51,10.8,0
72,5,0,9,10.8,1,1,37,22.51,0
63,5,0,9,12.1,1,2,43,27.64,0
67,5,0,5,3.0,1,1,53,19.94,0
4,2,0,0,0.8,1,1,44,5.26,0
58,5,0,10,8.2,3,1,45,27.41,0
25,3,0,3,8.7,1,1,37,5.87,0
47,3,0,4,11.3,2,1,80,8.36,0
38,4,0,4,3.4,1,2,44,22.34,0
15,1,0,2,6.1,1,1,69,5.87,1
63,4,1,7,11.4,1,1,38,24.96,1
21,5,1,1,6.6,1,1,77,9.92,0
57,3,1,3,13.4,1,1,47,5.26,0
53,4,0,11,14.3,2,1,37,30.84,0
46,5,1,5,6.2,1,1,46,17.98,0
14,4,0,2,8.8,3,1,52,14.62,0
17,3,0,3,12.2,3,2,32,9.58,0
39,2,0,4,4.3,3,1,41,8.45,0
9,4,0,1,7.4,5,1,63,0.0,0
6,3,0,2,6.7,4,1,64,12.21,0
23,5,0,2,3.7,1,1,39,13.19,0
59,4,0,6,7.9,1,2,38,15.21,0
46,5,0,3,12.2,2,2,53,15.72,0
38,5,0,2,8.9,1,1,57,6.46,0
14,3,0,1,7.1,4,1,64,16.76,0
72,5,0,11,9.3,1,2,54,20.47,0
62,4,0,6,11.8,2,1,53,15.65,0
35,4,0,3,10.7,2,1,39,10.45,0
19,5,1,2,2.5,4,1,66,9.88,1
30,5,0,4,8.3,2,1,67,15.08,0
25,5,1,2,9.6,1,2,32,11.36,0
40,5,0,3,10.0,1,2,61,14.26,0
14,3,0,3,9.3,3,1,74,8.95,0
26,5,0,3,7.5,4,1,44,9.52,0
22,5,0,1,9.1,3,1,68,10.75,0
48,3,0,5,9.5,2,2,39,24.41,0
51,4,0,4,9.9,1,2,48,7.78,0
3,2,1,2,7.6,2,1,43,4.85,0
42,5,0,3,4.2,4,2,63,16.25,0
19,4,0,3,4.6,1,1,65,18.75,0
28,4,1,3,3.0,2,1,60,28.57,0
45,3,0,6,8.7,1,1,57,22.37,0
71,5,0,14,18.6,2,1,43,31.75,0
63,5,0,6,10.8,2,1,68,23.9,0
19,2,0,4,8.1,2,1,43,12.91,0
47,4,1,5,13.1,1,1,12,11.17,1
14,5,1,3,6.5,1,1,48,11.31,1
38,3,0,2,8.3,3,1,50,0.0,0
53,5,0,1,4.8,5,1,70,0.89,0
61,5,0,10,8.5,1,1,6,24.06,0
36,4,0,5,6.7,1,1,54,16.68,0
40,4,0,2,4.3,2,2,76,15.18,0
30,5,1,2,2.3,1,1,56,9.85,1
9,3,0,10,12.5,1,1,49,20.05,1
64,4,0,6,7.6,2,1,37,27.78,0
33,4,0,4,12.7,2,1,63,8.42,0
52,3,1,3,6.7,1,1,53,5.69,0
14,2,1,2,4.1,5,1,47,4.76,0
53,4,0,11,10.5,1,1,39,35.81,0
59,5,0,10,9.6,1,1,53,31.11,0
41,4,0,6,12.4,2,1,46,15.07,0
68,5,0,8,14.3,2,1,42,22.58,0
68,4,0,8,5.4,3,1,43,21.51,0
8,4,0,3,13.9,1,1,58,3.3,0
2,3,0,3,7.6,1,1,57,12.39,1
41,5,0,4,11.3,1,2,55,15.5,0
55,5,0,5,6.6,1,1,32,16.51,0
16,4,0,4,5.2,2,2,50,15.43,0
62,5,0,7,9.9,2,1,65,25.42,0
48,5,0,8,12.5,2,1,53,23.31,0
30,4,0,2,7.3,4,1,74,9.23,0
12,3,0,2,10.1,2,1,62,12.43,0
35,4,1,2,1.3,1,2,59,4.17,0
11,3,0,4,10.9,1,1,74,6.11,0
64,5,0,6,11.3,2,1,41,18.66,0
50,5,0,4,9.1,2,1,45,19.26,0
21,3,0,2,2.6,2,1,82,8.12,0
69,4,0,3,5.0,2,2,68,17.07,0
48,5,0,10,14.9,1,2,36,26.28,0
20,4,0,4,0.8,1,1,42,22.08,0
67,5,0,4,2.5,3,1,37,14.73,0
44,5,1,1,7.2,3,1,53,12.91,0
33,4,0,5,10.7,4,2,64,19.74,0
61,5,0,5,6.8,4,1,17,19.74,0
9,4,1,3,5.2,1,2,70,12.69,1
68,5,0,9,15.1,1,1,53,24.49,0
35,5,1,4,10.9,3,1,37,17.69,0
65,5,1,9,11.2,4,2,43,30.8,1
8,4,1,0,1.3,1,2,52,12.26,1
45,4,0,10,17.4,1,1,26,22.78,0
47,5,0,3,3.5,1,1,58,9.39,0
40,5,0,8,13.4,3,1,52,18.02,0
54,5,0,9,15.8,2,1,54,19.34,0
46,4,0,3,7.4,3,1,27,14.14,0
47,4,0,5,7.2,1,2,43,18.95,0
15,3,0,2,1.8,2,1,65,14.81,0
19,4,0,2,6.8,1,1,71,10.27,0
26,4,0,3,3.0,1,1,58,10.3,0
52,4,0,4,9.1,5,1,68,23.46,0
22,3,0,4,2.1,1,1,55,10.99,0
21,4,0,1,0.8,1,1,66,1.35,0
51,5,0,5,9.4,3,1,37,14.17,0
38,5,0,8,13.9,1,1,55,18.91,0
20,5,0,9,11.3,4,1,22,30.3,0
29,5,0,5,12.2,1,2,35,13.52,0
51,3,0,5,7.3,3,2,38,21.8,0
4,4,0,1,12.3,3,3,83,8.19,1
55,5,1,10,9.0,1,1,35,28.89,0
71,4,0,5,6.9,2,1,57,20.69,0
28,5,1,3,11.5,1,2,62,18.84,0
4,4,0,2,5.8,2,1,64,8.61,1
22,5,0,6,12.6,2,3,33,25.05,0
45,3,0,3,3.4,4,1,60,11.55,0
67,5,0,6,6.9,1,1,33,21.79,0
66,4,0,6,11.6,1,2,23,9.84,0
34,5,0,5,4.7,1,1,75,20.89,0
55,5,0,6,6.2,2,2,44,14.58,0
1,2,0,4,7.9,4,1,49,17.8,1
72,4,0,7,14.6,1,1,62,30.55,0
38,4,0,9,13.3,1,1,55,17.38,0
6,4,1,2,6.0,1,2,47,17.39,1
25,2,1,3,7.9,1,1,59,11.64,1
17,3,0,2,1.4,2,2,65,5.84,0
61,4,0,6,8.1,1,1,30,9.74,0
12,4,1,1,7.1,3,1,48,0.0,0
6,3,0,5,9.7,1,1,46,20.3,1
27,4,1,3,9.2,4,1,56,18.18,0
8,3,0,3,9.5,1,1,75,7.64,0
65,4,1,5,9.7,3,2,41,11.99,1
57,3,0,6,2.3,4,1,72,16.62,0
40,5,0,4,9.2,5,1,61,15.1,0
14,5,0,2,5.1,3,1,33,16.37,0
35,4,0,5,7.8,1,2,56,15.98,0
48,5,1,5,7.9,1,1,73,22.41,0
56,5,0,3,8.3,2,3,53,10.1,0
49,5,0,5,4.6,3,1,40,18.53,0
13,3,1,2,1.5,1,1,49,11.92,0
61,5,0,3,3.7,4,2,63,11.88,0
49,5,1,3,10.2,2,2,35,13.08,1
46,5,0,5,7.7,1,1,78,27.31,0
62,4,1,7,12.1,1,1,64,26.88,1
8,3,0,1,7.2,1,3,70,0.59,0
43,5,0,5,10.2,1,2,34,19.0,0
20,4,0,2,8.2,2,1,80,0.21,0
39,5,0,5,7.4,1,1,71,19.8,0
49,4,0,6,11.8,2,1,72,13.75,0
64,5,0,5,10.1,2,1,57,16.49,0
62,5,1,11,9.0,3,1,41,32.41,0
54,4,1,2,6.8,2,1,62,11.38,0
9,4,1,0,4.6,2,2,70,1.92,1
37,4,1,5,10.4,4,1,72,9.34,1
49,3,0,6,9.9,1,1,30,18.6,0
41,3,1,9,11.5,1,1,48,18.92,0
17,3,1,0,9.7,3,1,70,3.24,1
21,4,0,2,8.4,1,1,74,3.86,0
51,4,0,6,9.9,1,1,46,6.52,0
59,5,1,5,5.6,2,1,54,20.6,0
39,3,0,5,9.4,1,1,51,12.19,0
55,5,0,6,7.2,2,3,55,15.65,0
41,5,0,4,3.2,1,1,46,22.42,0
39,5,1,4,7.0,2,3,64,19.55,0
13,4,1,0,4.0,3,1,68,7.98,0
64,5,0,6,12.9,2,2,29,19.99,0
11,1,1,1,8.7,2,1,43,0.0,1
19,4,0,3,9.4,1,1,54,14.76,0
11,3,0,1,5.5,1,2,107,12.79,0
46,5,0,6,9.6,1,1,46,19.33,0
45,2,1,5,10.7,2,1,37,18.87,1
1,3,1,1,7.7,2,1,50,2.19,1
40,4,0,5,10.1,2,1,60,8.52,0
19,5,0,5,10.5,3,1,76,14.43,0
72,5,1,5,8.8,1,1,43,18.62,0
72,4,0,6,9.0,1,2,53,18.02,0
61,4,0,6,3.1,2,1,42,16.57,0
12,4,0,4,7.2,2,1,64,16.66,0
61,5,0,8,9.2,1,1,38,22.97,0
33,4,1,6,10.1,1,1,62,10.97,0
45,3,1,5,7.0,3,1,13,17.01,1
69,5,0,5,9.4,2,1,62,14.25,0
8,3,0,2,1.0,2,2,54,9.23,0
25,4,0,4,5.3,4,1,62,12.12,0
46,4,0,7,8.5,1,1,46,12.94,0
30,3,0,2,3.5,4,1,38,10.24,0
47,4,0,6,19.2,1,1,51,14.71,0
49,5,0,6,3.7,2,1,60,14.85,0
47,4,1,7,12.6,2,1,50,17.79,0
18,3,1,5,12.0,2,2,28,16.39,0
66,5,0,9,10.9,1,2,45,25.61,0
68,4,0,9,13.2,2,1,50,18.72,0
33,3,0,4,10.0,1,2,46,10.7,0
36,5,0,8,11.8,1,3,1,25.88,0
19,2,1,4,2.9,1,1,45,10.9,1
28,3,0,5,10.2,2,1,31,9.62,0
40,3,0,3,10.3,1,1,53,14.17,0
15,3,0,3,13.6,1,1,35,17.69,0
41,5,0,4,4.1,1,2,33,12.92,0
39,4,0,5,8.5,1,1,62,15.54,0
2,3,0,0,4.9,2,1,62,6.96,1
63,4,0,9,11.9,2,1,49,22.83,0
29,4,0,3,2.4,2,2,45,14.72,0
66,5,0,7,13.9,4,1,39,14.88,0
51,5,0,5,12.0,2,1,40,17.37,0
10,5,1,3,8.5,3,1,46,18.02,1
14,5,0,2,5.3,2,1,49,5.9,0
51,5,0,7,10.0,1,1,31,20.66,0
39,4,0,3,6.5,2,1,43,5.55,0
28,5,1,5,4.8,1,1,53,17.14,0
3,3,1,2,8.7,2,2,41,12.57,0
70,5,0,6,9.9,5,1,53,17.89,0
27,5,0,6,11.9,1,1,24,23.36,0
2,3,0,1,6.6,1,1,63,11.62,0
38,5,1,6,6.8,2,1,47,10.67,0
3,4,0,0,2.2,2,1,65,2.34,0
16,4,1,1,9.7,2,1,63,1.4,0
40,5,0,2,8.3,1,1,41,12.02,0
2,2,1,1,4.7,1,1,59,10.27,1
41,4,1,4,9.9,2,1,35,15.49,0
12,3,1,2,4.0,2,1,50,10.49,0
35,5,0,5,12.3,2,2,64,15.49,0
65,4,0,4,4.1,2,1,37,17.27,0
55,5,0,3,8.0,2,1,53,14.48,0
45,5,0,5,8.6,1,1,38,23.68,0
62,5,0,7,10.6,1,2,51,22.37,0
49,4,0,6,11.8,2,1,62,10.65,0
25,4,0,8,14.4,2,1,37,15.86,0
23,4,0,0,3.8,1,1,63,0.4,0
24,4,0,4,2.2,1,1,49,11.17,0
38,5,0,4,3.0,3,2,37,23.05,0
28,4,0,3,6.3,1,1,59,17.75,0
21,4,0,5,9.1,4,1,57,18.13,0
54,5,0,4,9.3,4,1,37,19.45,0
18,2,1,6,10.4,2,1,61,18.5,1
36,5,0,6,12.5,2,2,67,24.69,0
45,5,0,2,12.0,2,2,43,6.32,0
53,4,0,11,14.1,1,2,59,34.41,0
30,4,0,6,10.9,2,1,48,18.48,0
60,5,0,6,7.5,3,2,47,21.11,0
32,3,1,3,7.6,3,2,79,16.11,1
67,5,1,3,8.0,3,2,67,14.91,0
67,5,0,9,12.7,4,2,33,21.17,0
28,3,0,5,6.7,1,1,42,13.65,0
44,5,0,9,12.7,2,1,47,29.05,0
41,4,0,3,7.7,2,1,59,9.01,0
63,5,0,7,11.6,3,2,45,18.65,0
23,3,0,1,4.6,1,1,47,8.22,0
48,5,0,7,10.6,2,1,38,22.41,0
32,2,0,3,13.9,2,1,54,5.79,1
57,5,0,4,8.4,1,1,28,22.2,0
33,4,0,4,11.4,1,1,59,15.05,0
24,4,0,7,14.9,4,1,50,9.27,0
39,4,0,9,7.8,2,1,28,26.07,0
34,3,0,6,9.2,2,2,55,19.77,0
56,5,0,3,6.9,1,2,28,17.0,0
28,5,0,7,16.6,2,1,52,19.37,0
37,4,0,10,18.6,4,1,53,21.32,0
7,2,1,1,1.4,1,2,64,5.19,0
68,5,0,1,2.8,5,2,67,10.47,0
37,3,0,3,11.1,2,1,64,14.32,0
56,3,1,7,9.0,5,1,52,20.19,0
65,3,0,3,9.3,2,1,53,16.02,0
65,5,0,6,9.1,1,1,43,25.26,0
47,4,1,6,6.6,1,2,65,18.08,0
20,5,0,1,9.7,1,1,67,4.66,0
19,4,0,2,4.4,1,1,74,15.15,0
29,4,0,6,9.4,2,1,63,20.9,0
60,5,0,7,7.2,1,1,28,16.55,0
18,5,0,3,4.1,4,1,44,12.36,0
35,5,0,4,8.4,3,1,24,10.43,0
43,5,1,3,4.5,4,1,31,3.82,1
11,3,0,2,11.1,2,1,29,3.62,0
49,5,0,3,9.5,2,2,20,2.8,0
38,4,0,4,10.6,1,1,48,16.36,0
64,4,0,2,5.7,2,1,74,10.25,0
69,4,0,6,9.0,2,1,53,13.8,0
8,3,0,4,9.5,3,1,62,16.14,0
34,4,0,5,0.9,1,1,51,8.85,0
48,5,0,3,6.0,2,1,56,19.71,0
56,4,1,4,2.7,2,2,64,11.72,1
65,5,1,7,11.3,2,1,44,23.66,0
31,4,0,5,5.5,1,2,52,10.78,0
4,1,1,0,4.6,2,1,54,2.11,1
50,4,0,5,6.3,3,1,32,15.46,0
69,5,0,3,11.7,3,1,52,12.03,0
30,4,0,4,15.0,2,2,34,11.68,0
59,5,0,8,14.2,4,1,57,25.51,0
67,5,0,4,11.1,3,2,59,11.05,0
45,3,0,8,11.3,2,1,66,10.67,0
4,2,1,2,4.7,2,3,44,6.67,1
26,2,1,0,0.5,2,1,39,8.31,0
27,5,0,4,8.7,1,3,29,7.08,0
46,5,0,11,12.9,2,1,62,29.91,0
64,5,1,11,14.5,2,1,32,29.49,1
51,4,0,3,5.3,1,1,32,14.72,0
50,3,0,9,7.7,4,1,49,22.97,0
6,2,1,0,1.5,1,1,55,0.0,1
59,4,1,7,15.2,1,2,32,11.92,1
15,5,0,2,12.4,2,1,78,11.94,0
30,5,0,4,3.5,2,1,50,12.11,0
42,4,1,5,7.0,1,1,59,11.7,0
37,5,1,11,8.6,1,1,44,29.96,1
42,4,0,0,5.2,1,1,101,0.57,0
35,5,0,2,6.9,1,1,53,12.09,0
6,2,0,4,7.9,1,3,37,13.67,1
68,5,0,8,9.9,2,1,34,15.98,0
18,3,0,3,8.1,1,2,69,15.32,0
29,5,0,4,10.2,1,1,56,15.34,0
59,5,0,6,11.9,2,1,41,24.6,0
47,4,0,5,12.7,2,2,55,14.41,0
17,5,0,3,6.4,1,1,74,22.72,0
22,4,0,2,4.8,1,3,81,17.34,0
68,5,0,6,12.7,1,1,54,19.46,0
69,5,0,4,6.5,3,1,69,14.7,0
37,3,0,4,7.6,1,3,31,0.43,0
49,5,0,2,5.0,4,1,65,10.47,0
13,3,0,1,10.9,1,2,55,7.86,0
34,5,0,2,8.4,2,1,39,11.42,0
53,3,0,3,4.0,3,2,40,11.42,0
51,4,0,2,6.6,5,1,44,12.43,0
3,3,0,2,7.8,1,1,60,7.0,0
42,5,0,3,4.0,1,1,37,14.57,0
32,5,1,3,8.5,2,1,65,10.32,1
51,4,0,3,6.9,2,1,68,5.92,0
46,5,0,5,5.3,4,1,48,25.82,0
21,5,0,2,2.6,2,2,53,5.52,0
44,4,0,4,12.3,1,2,54,12.65,0
11,3,0,0,2.5,2,1,53,8.24,0
68,3,0,8,14.4,1,1,66,19.2,0
1,3,0,3,9.4,2,1,23,13.34,1
63,3,0,7,8.7,2,1,40,23.88,0
24,4,0,3,8.9,1,2,31,12.36,0
13,4,0,5,10.0,4,2,59,18.3,0
11,1,1,0,7.7,2,1,63,4.28,1
51,5,0,7,11.1,3,1,57,17.29,0
17,3,0,8,10.4,2,1,46,13.54,0
24,4,0,1,9.8,3,2,64,18.08,0
19,3,0,2,8.8,2,1,43,10.68,0
37,3,0,3,5.5,5,1,56,6.17,0
8,2,0,2,6.1,2,1,44,17.45,0
28,5,0,4,12.1,1,1,61,8.07,0
5,2,1,3,11.9,1,1,40,4.62,1
17,2,1,3,6.9,4,1,46,6.65,1
36,4,0,4,9.7,2,2,51,18.89,0
19,4,1,5,10.1,1,1,73,14.05,0
64,5,0,12,11.3,2,3,36,30.98,0
11,3,0,2,8.1,1,1,86,2.35,0
54,5,1,7,4.1,3,2,67,20.66,0
45,4,0,4,10.9,2,2,47,12.63,0
47,5,1,2,8.2,1,1,62,3.52,0
12,4,0,2,0.5,1,1,64,8.41,0
21,3,0,1,2.9,2,1,14,2.01,0
11,1,1,3,2.1,4,1,28,14.69,1
5,4,1,5,5.9,2,2,57,17.35,1
56,5,1,6,10.2,3,2,56,26.87,0
20,4,0,2,11.8,2,1,58,0.45,0
41,5,0,7,12.2,1,3,29,16.33,0
46,4,0,9,11.1,3,1,78,20.39,0
12,5,0,1,8.0,2,1,67,5.44,0
70,5,1,8,13.3,1,1,59,25.06,1
17,3,0,2,10.9,1,1,70,7.06,0
19,5,0,5,11.5,2,1,52,12.45,0
26,3,1,1,5.8,2,2,59,20.73,0
48,3,1,6,5.3,1,1,62,17.46,0
52,5,0,9,16.2,2,1,34,15.4,0
70,5,0,7,10.2,2,1,61,25.13,0
55,4,1,4,5.5,1,1,55,26.01,0
33,5,0,5,3.0,1,1,59,21.14,0
62,5,0,5,5.6,3,1,53,12.33,0
23,4,0,2,7.8,4,1,43,7.76,0
15,4,1,2,5.4,1,1,53,14.06,0
27,3,0,0,8.0,1,1,78,0.0,0
64,5,0,9,17.1,1,1,52,24.73,0
51,5,0,7,4.2,1,1,63,16.98,0
53,4,1,7,7.5,1,1,60,22.95,1
51,5,0,4,8.6,2,1,43,19.54,0
47,4,0,2,11.0,2,1,33,16.62,0
4,2,1,3,4.9,2,2,67,14.06,0
7,2,1,2,7.3,1,1,53,14.1,1
35,4,0,3,4.1,2,1,64,20.13,0
48,4,0,5,8.7,1,2,71,9.01,0
72,5,1,7,11.0,1,1,41,17.61,0
45,4,0,4,7.2,3,1,41,9.43,0
72,5,0,6,14.7,1,2,33,20.32,0
19,4,1,1,9.4,1,2,58,4.83,1
63,4,0,6,8.8,2,2,27,16.09,0
38,4,0,3,6.6,2,1,59,17.36,0
67,5,0,9,14.6,1,1,48,28.26,0
59,5,0,6,9.9,1,2,54,17.02,0
69,5,0,5,9.0,2,1,25,21.45,0
13,5,0,2,4.5,4,2,74,12.94,0
47,5,1,8,13.2,5,1,46,24.96,0
61,5,0,1,3.9,5,1,51,12.84,0
31,5,0,3,5.5,1,1,64,1.23,0
22,3,0,5,9.9,1,1,60,10.03,0
43,5,0,7,11.0,1,1,29,16.4,0
67,5,0,7,10.7,1,1,45,21.66,0
54,5,0,5,3.6,1,1,41,21.34,0
10,4,0,2,7.3,2,1,50,7.42,0
42,4,0,3,1.4,1,1,62,7.33,0
64,5,0,7,13.7,1,1,33,10.66,0
21,5,0,6,8.1,2,1,56,21.35,0
66,4,0,10,13.5,1,2,26,20.11,0
41,4,0,4,6.5,1,1,70,15.52,0
24,3,1,3,8.3,2,2,44,6.07,0
35,4,0,1,2.2,1,1,92,10.77,0
56,5,0,6,15.4,3,1,60,21.33,0
30,2,0,3,5.3,4,2,51,0.1,0
57,5,0,4,10.8,2,1,38,19.87,0
47,4,0,4,4.9,2,1,60,15.49,0
35,5,0,1,4.6,1,1,73,14.92,0
19,3,0,1,3.5,4,1,67,0.0,0
8,3,0,1,4.0,1,2,49,0.95,0
26,4,0,5,10.3,3,2,71,14.06,0
71,5,0,10,14.4,2,3,44,26.72,0
30,5,1,8,12.6,3,1,34,22.15,0
7,2,0,0,2.4,4,2,93,0.0,1
67,4,0,10,13.4,2,1,50,27.33,0
65,5,0,11,11.3,1,1,44,28.07,0
36,3,1,8,15.8,3,1,37,18.6,0
25,5,0,0,2.2,3,1,59,7.58,0
37,5,0,6,8.4,2,2,36,20.72,0
1,2,0,1,6.0,3,1,61,4.4,1
